SK_ID_PREV,SK_ID_CURR,NAME_CONTRACT_TYPE,AMT_ANNUITY,AMT_APPLICATION,AMT_CREDIT,AMT_DOWN_PAYMENT,AMT_GOODS_PRICE,WEEKDAY_APPR_PROCESS_START,HOUR_APPR_PROCESS_START,FLAG_LAST_APPL_PER_CONTRACT,NFLAG_LAST_APPL_IN_DAY,RATE_DOWN_PAYMENT,RATE_INTEREST_PRIMARY,RATE_INTEREST_PRIVILEGED,NAME_CASH_LOAN_PURPOSE,NAME_CONTRACT_STATUS,DAYS_DECISION,NAME_PAYMENT_TYPE,CODE_REJECT_REASON,NAME_TYPE_SUITE,NAME_CLIENT_TYPE,NAME_GOODS_CATEGORY,NAME_PORTFOLIO,NAME_PRODUCT_TYPE,CHANNEL_TYPE,SELLERPLACE_AREA,NAME_SELLER_INDUSTRY,CNT_PAYMENT,NAME_YIELD_GROUP,PRODUCT_COMBINATION,DAYS_FIRST_DRAWING,DAYS_FIRST_DUE,DAYS_LAST_DUE_1ST_VERSION,DAYS_LAST_DUE,DAYS_TERMINATION,NFLAG_INSURED_ON_APPROVAL
2230841,199002,Cash loans,12178.215,90000,109156.5,0,90000,MONDAY,10,Y,1,0,NA,NA,XNA,Refused,-1974,Cash through the bank,HC,Unaccompanied,Repeater,XNA,Cash,x-sell,Credit and cash offices,-1,XNA,12,high,Cash Street: high,NA,NA,NA,NA,NA,NA
1532439,162801,Cash loans,15189.795,126000,134316,0,126000,FRIDAY,11,Y,1,0,NA,NA,XNA,Approved,-2232,Cash through the bank,XAP,Unaccompanied,Repeater,XNA,Cash,x-sell,Credit and cash offices,-1,XNA,12,high,Cash Street: high,365243,-2202,-1872,-1872,-1754,1
1659961,222965,Revolving loans,9000,0,180000,NA,NA,TUESDAY,11,Y,1,NA,NA,NA,XAP,Approved,-2334,XNA,XAP,NA,Repeater,XNA,Cards,x-sell,Contact center,-1,XNA,0,XNA,Card X-Sell,-2226,-2189,365243,-1337,365243,0
1077145,340909,Consumer loans,5121.495,37345.5,41044.5,0,37345.5,MONDAY,16,Y,1,0,NA,NA,XAP,Approved,-1555,Cash through the bank,XAP,"Spouse, partner",New,Consumer Electronics,POS,XNA,Country-wide,450,Consumer electronics,12,high,POS household with interest,365243,-1524,-1194,-1224,-1220,0
1776190,391542,Consumer loans,8746.65,49500,49500,0,49500,MONDAY,11,Y,1,0,NA,NA,XAP,Approved,-1426,Cash through the bank,XAP,NA,New,Construction Materials,POS,XNA,Regional / Local,11,Construction,6,low_normal,POS industry with interest,365243,-1394,-1244,-1244,-1231,0
1394995,343113,Cash loans,57131.325,1237500,1345311,NA,1237500,SATURDAY,12,Y,1,NA,NA,NA,XNA,Approved,-867,Cash through the bank,XAP,Unaccompanied,Repeater,XNA,Cash,x-sell,Credit and cash offices,32,XNA,36,low_normal,Cash X-Sell: low,365243,-837,213,-507,-502,1
1967186,114258,Cash loans,NA,0,0,NA,NA,THURSDAY,13,Y,1,NA,NA,NA,XNA,Canceled,-462,XNA,XAP,NA,Repeater,XNA,XNA,XNA,Credit and cash offices,-1,XNA,NA,XNA,Cash,NA,NA,NA,NA,NA,NA
1108938,407138,Cash loans,6024.6,45000,54580.5,NA,45000,SATURDAY,14,Y,1,NA,NA,NA,XNA,Approved,-645,Cash through the bank,XAP,NA,Repeater,XNA,Cash,x-sell,Credit and cash offices,-1,XNA,12,high,Cash X-Sell: high,365243,-615,-285,-285,-280,1
2133639,385230,Cash loans,NA,0,0,NA,NA,THURSDAY,12,Y,1,NA,NA,NA,XNA,Canceled,-148,XNA,XAP,NA,Repeater,XNA,XNA,XNA,Credit and cash offices,-1,XNA,NA,XNA,Cash,NA,NA,NA,NA,NA,NA
1010144,153481,Consumer loans,10461.6,56245.5,59215.5,0,56245.5,SUNDAY,16,Y,1,0,NA,NA,XAP,Approved,-297,Cash through the bank,XAP,Unaccompanied,Repeater,Audio/Video,POS,XNA,Country-wide,1500,Consumer electronics,6,low_normal,POS household with interest,365243,-264,-114,-264,-255,0
1854307,149518,Cash loans,NA,0,0,NA,NA,SUNDAY,4,Y,1,NA,NA,NA,XNA,Canceled,-263,XNA,XAP,NA,Repeater,XNA,XNA,XNA,Credit and cash offices,-1,XNA,NA,XNA,Cash,NA,NA,NA,NA,NA,NA
2573082,352248,Consumer loans,8863.515,49320,43470,5850,49320,TUESDAY,11,Y,1,0.1291804910418049,NA,NA,XAP,Approved,-1008,Cash through the bank,XAP,NA,New,Mobile,POS,XNA,Country-wide,5,Connectivity,6,high,POS mobile with interest,365243,-960,-810,-810,-807,0
1471282,387405,Cash loans,52919.28,1125000,1255680,NA,1125000,WEDNESDAY,12,Y,1,NA,NA,NA,XNA,Approved,-884,Cash through the bank,XAP,Family,New,XNA,Cash,walk-in,Credit and cash offices,-1,XNA,48,middle,Cash Street: middle,365243,-854,556,-764,-754,1
1668065,280968,Consumer loans,3008.7,23152.5,22554,2317.5,23152.5,SATURDAY,10,Y,1,0.10148033620079935,NA,NA,XAP,Approved,-2581,Cash through the bank,XAP,Family,New,Mobile,POS,XNA,Country-wide,41,Connectivity,10,low_normal,POS mobile with interest,365243,-2550,-2280,-2400,-2398,1
2434804,121904,Cash loans,NA,0,0,NA,NA,TUESDAY,11,Y,1,NA,NA,NA,XNA,Canceled,-140,XNA,XAP,NA,Repeater,XNA,XNA,XNA,Credit and cash offices,-1,XNA,NA,XNA,Cash,NA,NA,NA,NA,NA,NA
2429381,403188,Consumer loans,9882,101430,87840,20286,101430,MONDAY,11,Y,1,0.2043291917005917,NA,NA,XAP,Approved,-2573,Cash through the bank,XAP,Family,Repeater,Consumer Electronics,POS,XNA,Country-wide,300,Consumer electronics,10,low_normal,POS household without interest,365243,-2540,-2270,-2270,-2266,1
2491858,129766,Consumer loans,4613.175,41760,38475,6750,41760,SATURDAY,12,Y,1,0.16255088195386694,NA,NA,XAP,Approved,-1887,Cash through the bank,XAP,NA,Repeater,Mobile,POS,XNA,Country-wide,50,Connectivity,12,high,POS mobile with interest,365243,-1843,-1513,-1513,-1508,0
2648901,167390,Consumer loans,3843.63,38443.5,34596,3847.5,38443.5,THURSDAY,15,Y,1,0.10899832930735416,NA,NA,XAP,Approved,-2903,Cash through the bank,XAP,NA,New,Computers,POS,XNA,Regional / Local,10,Consumer electronics,10,low_normal,POS household without interest,365243,-2869,-2599,-2599,-2592,0
2806424,101818,Cash loans,38310.615,900000,991476,NA,900000,SUNDAY,12,Y,1,NA,NA,NA,XNA,Approved,-1092,Cash through the bank,XAP,Unaccompanied,Repeater,XNA,Cash,x-sell,Credit and cash offices,-1,XNA,42,low_normal,Cash X-Sell: low,365243,-1062,168,-522,-511,1
2193325,350105,Cash loans,NA,0,0,NA,NA,SUNDAY,12,Y,1,NA,NA,NA,XNA,Refused,-209,XNA,HC,NA,Repeater,XNA,XNA,XNA,Credit and cash offices,-1,XNA,NA,XNA,Cash,NA,NA,NA,NA,NA,NA
1256962,200325,Consumer loans,3375,74520,74520,0,74520,FRIDAY,15,Y,1,0,NA,NA,XAP,Approved,-445,Cash through the bank,XAP,NA,Repeater,Audio/Video,POS,XNA,Country-wide,2326,Consumer electronics,24,low_action,POS household without interest,365243,-412,278,-142,-135,0
2557899,430736,Cash loans,19345.365,315000,428089.5,NA,315000,FRIDAY,17,Y,1,NA,NA,NA,XNA,Approved,-328,Cash through the bank,XAP,Unaccompanied,Refreshed,XNA,Cash,x-sell,Credit and cash offices,-1,XNA,36,middle,Cash X-Sell: middle,365243,-298,752,365243,365243,1
2451454,243998,Consumer loans,5036.895,27810,29646,0,27810,THURSDAY,13,Y,1,0,NA,NA,XAP,Approved,-1399,Cash through the bank,XAP,"Spouse, partner",Repeater,Mobile,POS,XNA,Country-wide,20,Connectivity,8,high,POS mobile with interest,365243,-1368,-1158,-1278,-1270,0
1203045,363830,Cash loans,NA,0,0,NA,NA,TUESDAY,14,Y,1,NA,NA,NA,XNA,Canceled,-58,XNA,XAP,NA,Repeater,XNA,XNA,XNA,Contact center,-1,XNA,NA,XNA,Cash,NA,NA,NA,NA,NA,NA
1014950,275134,Cash loans,NA,0,0,NA,NA,SATURDAY,5,Y,1,NA,NA,NA,XNA,Canceled,-122,XNA,XAP,NA,Repeater,XNA,XNA,XNA,Credit and cash offices,-1,XNA,NA,XNA,Cash,NA,NA,NA,NA,NA,NA
1677109,290842,Cash loans,NA,0,0,NA,NA,WEDNESDAY,11,Y,1,NA,NA,NA,XNA,Refused,-337,XNA,HC,NA,Repeater,XNA,XNA,XNA,Country-wide,25,Connectivity,NA,XNA,Cash,NA,NA,NA,NA,NA,NA
2615425,148833,Cash loans,NA,0,0,NA,NA,THURSDAY,18,Y,1,NA,NA,NA,XNA,Canceled,-279,XNA,XAP,NA,Repeater,XNA,XNA,XNA,Credit and cash offices,-1,XNA,NA,XNA,Cash,NA,NA,NA,NA,NA,NA
2620188,269098,Cash loans,NA,0,0,NA,NA,THURSDAY,11,Y,1,NA,NA,NA,XNA,Canceled,-301,XNA,XAP,NA,Repeater,XNA,XNA,XNA,Credit and cash offices,-1,XNA,NA,XNA,Cash,NA,NA,NA,NA,NA,NA
2694918,186018,Cash loans,NA,0,0,NA,NA,WEDNESDAY,9,Y,1,NA,NA,NA,XNA,Canceled,-19,XNA,XAP,NA,Repeater,XNA,XNA,XNA,Credit and cash offices,-1,XNA,NA,XNA,Cash,NA,NA,NA,NA,NA,NA
2831368,115812,Consumer loans,13847.4,66883.5,48465,20065.5,66883.5,FRIDAY,13,Y,1,0.3188821566508873,NA,NA,XAP,Approved,-533,Cash through the bank,XAP,Unaccompanied,Refreshed,Computers,POS,XNA,Country-wide,25,Connectivity,4,high,POS mobile with interest,365243,-502,-412,-412,-405,0
2620170,291041,Cash loans,NA,0,0,NA,NA,WEDNESDAY,10,Y,1,NA,NA,NA,XNA,Canceled,-355,XNA,XAP,NA,Repeater,XNA,XNA,XNA,Credit and cash offices,-1,XNA,NA,XNA,Cash,NA,NA,NA,NA,NA,NA
1452637,406287,Cash loans,28277.28,135000,139455,NA,135000,MONDAY,11,Y,1,NA,NA,NA,XNA,Refused,-810,Cash through the bank,SCO,Unaccompanied,New,XNA,Cash,walk-in,AP+ (Cash loan),6,XNA,6,high,Cash Street: high,NA,NA,NA,NA,NA,NA
2756821,444082,Cash loans,28416.42,486000,486000,NA,486000,MONDAY,16,Y,1,NA,NA,NA,XNA,Refused,-561,XNA,HC,NA,Repeater,XNA,Cash,x-sell,Contact center,-1,XNA,24,middle,Cash X-Sell: middle,NA,NA,NA,NA,NA,NA
1695049,383831,Cash loans,15840.45,225000,273406.5,NA,225000,SATURDAY,14,Y,1,NA,NA,NA,XNA,Approved,-1046,Cash through the bank,XAP,Unaccompanied,Refreshed,XNA,Cash,x-sell,Credit and cash offices,-1,XNA,36,high,Cash X-Sell: high,NA,NA,NA,NA,NA,NA
1226902,300526,Cash loans,27986.355,270000,337266,NA,270000,WEDNESDAY,13,Y,1,NA,NA,NA,XNA,Approved,-814,Cash through the bank,XAP,NA,Repeater,XNA,Cash,x-sell,Credit and cash offices,-1,XNA,18,high,Cash X-Sell: high,365243,-784,-274,-334,-327,1
2208096,150078,Revolving loans,7875,0,157500,NA,NA,SATURDAY,11,Y,1,NA,NA,NA,XAP,Approved,-2702,XNA,XAP,NA,Repeater,XNA,Cards,x-sell,Contact center,-1,XNA,0,XNA,Card Street,-2649,-2614,365243,-1700,365243,0
1779631,386238,Revolving loans,9000,180000,180000,NA,180000,MONDAY,14,Y,1,NA,NA,NA,XAP,Approved,-31,XNA,XAP,Unaccompanied,Repeater,XNA,Cards,x-sell,Credit and cash offices,-1,XNA,0,XNA,Card X-Sell,-31,365243,365243,365243,365243,0
2807457,234304,Cash loans,173313.855,1800000,1842768,NA,1800000,FRIDAY,17,Y,1,NA,NA,NA,XNA,Approved,-738,Cash through the bank,XAP,NA,Refreshed,XNA,Cash,x-sell,Credit and cash offices,-1,XNA,12,low_normal,Cash X-Sell: low,NA,NA,NA,NA,NA,NA
2239310,318485,Cash loans,14509.98,135000,143910,NA,135000,MONDAY,11,Y,1,NA,NA,NA,XNA,Approved,-1052,Cash through the bank,XAP,Unaccompanied,Repeater,XNA,Cash,x-sell,Credit and cash offices,-1,XNA,12,middle,Cash X-Sell: middle,365243,-1018,-688,-898,-892,0
2189901,172756,Consumer loans,3867.345,19917,18810,1993.5,19917,SUNDAY,14,Y,1,0.10436237783414938,NA,NA,XAP,Approved,-1893,Non-cash from your account,XAP,Unaccompanied,New,Mobile,POS,XNA,Regional / Local,15,Connectivity,6,high,POS mobile with interest,365243,-1861,-1711,-1741,-1739,0
2008763,235527,Cash loans,NA,0,0,NA,NA,WEDNESDAY,10,Y,1,NA,NA,NA,XNA,Canceled,-29,XNA,XAP,NA,Repeater,XNA,XNA,XNA,Credit and cash offices,-1,XNA,NA,XNA,Cash,NA,NA,NA,NA,NA,NA
1778738,188783,Cash loans,NA,0,0,NA,NA,FRIDAY,11,Y,1,NA,NA,NA,XNA,Canceled,-426,XNA,XAP,NA,Repeater,XNA,XNA,XNA,Credit and cash offices,-1,XNA,NA,XNA,Cash,NA,NA,NA,NA,NA,NA
1705655,353849,Consumer loans,2725.29,49680,60174,0,49680,FRIDAY,10,Y,1,0,NA,NA,XAP,Approved,-517,Cash through the bank,XAP,NA,New,Mobile,POS,XNA,Country-wide,700,Consumer electronics,24,low_action,POS household without interest,365243,-486,204,365243,365243,0
1182758,397731,Cash loans,17774.595,193500,212656.5,NA,193500,FRIDAY,15,Y,1,NA,NA,NA,XNA,Approved,-1480,Cash through the bank,XAP,Unaccompanied,Repeater,XNA,Cash,x-sell,Credit and cash offices,-1,XNA,18,high,Cash X-Sell: high,365243,-1450,-940,-940,-932,1
2542337,371159,Revolving loans,2250,45000,45000,NA,45000,SATURDAY,11,Y,1,NA,NA,NA,XAP,Refused,-328,XNA,HC,Children,New,XNA,Cards,walk-in,Country-wide,6000,Consumer electronics,0,XNA,Card Street,NA,NA,NA,NA,NA,NA
1952707,201838,Cash loans,17902.575,229500,248130,NA,229500,SATURDAY,4,Y,1,NA,NA,NA,XNA,Approved,-527,Cash through the bank,XAP,NA,Repeater,XNA,Cash,x-sell,Credit and cash offices,-1,XNA,18,middle,Cash X-Sell: middle,365243,-497,13,-17,-15,1
2580390,285953,Revolving loans,3150,49905,45000,9981,49905,SATURDAY,10,Y,1,0.19770859685411984,NA,NA,XAP,Approved,-2426,XNA,XAP,NA,New,Audio/Video,Cards,x-sell,Country-wide,981,Consumer electronics,0,XNA,Card Street,-2426,-2393,365243,-1785,365243,0
1990853,104041,Cash loans,17907.75,225000,225000,NA,225000,WEDNESDAY,14,Y,1,NA,NA,NA,XNA,Refused,-19,Cash through the bank,HC,Unaccompanied,Repeater,XNA,Cash,x-sell,Credit and cash offices,-1,XNA,24,high,Cash X-Sell: high,NA,NA,NA,NA,NA,NA
2305721,358240,Revolving loans,13500,0,270000,NA,NA,FRIDAY,17,Y,1,NA,NA,NA,XAP,Approved,-705,XNA,XAP,NA,Repeater,XNA,Cards,x-sell,Credit and cash offices,-1,XNA,0,XNA,Card X-Sell,-608,-560,365243,365243,365243,0
1346074,177460,Revolving loans,45000,900000,900000,NA,900000,MONDAY,11,Y,1,NA,NA,NA,XAP,Refused,-471,XNA,HC,Unaccompanied,Repeater,XNA,Cards,x-sell,Credit and cash offices,-1,XNA,0,XNA,Card X-Sell,NA,NA,NA,NA,NA,NA
1366418,142282,Consumer loans,8196.12,53865,51678,5386.5,53865,TUESDAY,15,Y,1,0.10280276146848184,NA,NA,XAP,Approved,-2494,Non-cash from your account,XAP,Unaccompanied,New,Mobile,POS,XNA,Country-wide,76,Connectivity,8,high,POS mobile with interest,365243,-2463,-2253,-2253,-2244,1
1712996,320299,Consumer loans,NA,118485,118485,0,118485,WEDNESDAY,20,Y,1,0,NA,NA,XAP,Unused offer,-877,Cash through the bank,CLIENT,NA,Refreshed,Mobile,XNA,XNA,Country-wide,35,Connectivity,NA,XNA,POS mobile with interest,NA,NA,NA,NA,NA,NA
2560829,413909,Consumer loans,14758.245,143955,143955,0,143955,WEDNESDAY,10,Y,1,0,NA,NA,XAP,Approved,-492,Cash through the bank,XAP,NA,New,Sport and Leisure,POS,XNA,Stone,110,Consumer electronics,12,middle,POS household with interest,365243,-461,-131,-221,-215,0
1236627,192898,Consumer loans,3594.825,17500.5,18369,0,17500.5,WEDNESDAY,11,Y,1,0,NA,NA,XAP,Approved,-1471,Cash through the bank,XAP,Family,New,Consumer Electronics,POS,XNA,Country-wide,1300,Consumer electronics,6,high,POS household with interest,365243,-1440,-1290,-1290,-1284,0
1581269,194722,Revolving loans,NA,0,0,NA,NA,MONDAY,11,Y,1,NA,NA,NA,XAP,Canceled,-222,XNA,XAP,NA,Refreshed,XNA,XNA,XNA,Credit and cash offices,-1,XNA,NA,XNA,Card Street,NA,NA,NA,NA,NA,NA
2401438,284242,Cash loans,9497.25,135000,135000,0,135000,MONDAY,9,Y,1,0,NA,NA,XNA,Refused,-2299,Cash through the bank,LIMIT,"Spouse, partner",Repeater,XNA,Cash,walk-in,Credit and cash offices,-1,XNA,24,high,Cash Street: high,NA,NA,NA,NA,NA,NA
1160562,201695,Consumer loans,14801.805,123210,133375.5,0,123210,SATURDAY,19,Y,1,0,NA,NA,XAP,Approved,-1155,Cash through the bank,XAP,Unaccompanied,Repeater,Consumer Electronics,POS,XNA,Regional / Local,260,Consumer electronics,10,low_normal,POS household with interest,365243,-1124,-854,-854,-846,0
2591110,224735,Cash loans,NA,0,0,NA,NA,SUNDAY,9,Y,1,NA,NA,NA,XNA,Canceled,-154,XNA,XAP,NA,Repeater,XNA,XNA,XNA,Credit and cash offices,-1,XNA,NA,XNA,Cash,NA,NA,NA,NA,NA,NA
2570769,349761,Consumer loans,3630.735,18855,17806.5,1890,18855,TUESDAY,18,Y,1,0.1045049535796623,NA,NA,XAP,Approved,-1852,Cash through the bank,XAP,NA,Repeater,Mobile,POS,XNA,Country-wide,143,Connectivity,6,high,POS mobile with interest,365243,-1819,-1669,-1699,-1693,0
2728893,339614,Consumer loans,6265.89,43951.5,55026,0,43951.5,MONDAY,11,Y,1,0,NA,NA,XAP,Approved,-1715,Cash through the bank,XAP,"Spouse, partner",New,Consumer Electronics,POS,XNA,Country-wide,1892,Consumer electronics,12,high,POS household with interest,365243,-1684,-1354,-1594,-1590,0
2224753,388608,Consumer loans,14672.115,122040,118899,12204,122040,THURSDAY,11,Y,1,0.10138033038561632,NA,NA,XAP,Approved,-1777,Cash through the bank,XAP,Family,Repeater,Consumer Electronics,POS,XNA,Stone,111,Consumer electronics,10,middle,POS household with interest,365243,-1742,-1472,-1472,-1312,0
1842256,443360,Cash loans,29058.75,405000,433066.5,NA,405000,THURSDAY,11,Y,1,NA,NA,NA,XNA,Refused,-496,Cash through the bank,HC,Unaccompanied,Repeater,XNA,Cash,x-sell,Credit and cash offices,-1,XNA,18,low_normal,Cash X-Sell: low,NA,NA,NA,NA,NA,NA
2798703,351524,Consumer loans,6984.225,97947,151272,0,97947,FRIDAY,12,Y,1,0,NA,NA,XAP,Refused,-617,XNA,HC,NA,Repeater,Computers,POS,XNA,Stone,49,Consumer electronics,36,middle,POS household with interest,NA,NA,NA,NA,NA,NA
2700590,411186,Cash loans,12963.78,180000,232159.5,NA,180000,THURSDAY,12,Y,1,NA,NA,NA,Gasification / water supply,Approved,-543,Cash through the bank,XAP,Unaccompanied,Repeater,XNA,Cash,walk-in,Credit and cash offices,-1,XNA,24,low_normal,Cash Street: low,365243,-509,181,-509,-506,0
2593989,403867,Cash loans,82934.055,454500,463500,NA,454500,SUNDAY,13,Y,1,NA,NA,NA,XNA,Approved,-312,Cash through the bank,XAP,Unaccompanied,Repeater,XNA,Cash,x-sell,Credit and cash offices,-1,XNA,6,low_normal,Cash X-Sell: low,365243,-282,-132,-222,-214,1
1252976,312589,Cash loans,25371.315,675000,767664,NA,675000,THURSDAY,9,Y,1,NA,NA,NA,XNA,Refused,-849,Cash through the bank,LIMIT,Family,Repeater,XNA,Cash,walk-in,Credit and cash offices,-1,XNA,48,low_normal,Cash Street: low,NA,NA,NA,NA,NA,NA
1272233,387842,Cash loans,28820.655,225000,271611,NA,225000,SUNDAY,13,Y,1,NA,NA,NA,Repairs,Refused,-230,Cash through the bank,SCO,Unaccompanied,Repeater,XNA,Cash,walk-in,Credit and cash offices,-1,XNA,12,middle,Cash Street: middle,NA,NA,NA,NA,NA,NA
1181357,433729,Consumer loans,14523.39,86220,81693,8622,86220,WEDNESDAY,15,Y,1,0.10397101055397016,NA,NA,XAP,Approved,-597,Cash through the bank,XAP,NA,New,Photo / Cinema Equipment,POS,XNA,Regional / Local,5,Connectivity,6,low_normal,POS mobile with interest,365243,-561,-411,-411,-404,0
2840997,424410,Revolving loans,NA,0,0,NA,NA,MONDAY,7,Y,1,NA,NA,NA,XAP,Refused,-255,XNA,HC,NA,Repeater,XNA,XNA,XNA,AP+ (Cash loan),6,XNA,NA,XNA,Card Street,NA,NA,NA,NA,NA,NA
1566186,342509,Cash loans,15119.19,135000,143910,NA,135000,SATURDAY,6,Y,1,NA,NA,NA,XNA,Approved,-282,Cash through the bank,XAP,NA,Repeater,XNA,Cash,x-sell,Credit and cash offices,-1,XNA,12,middle,Cash X-Sell: middle,365243,-252,78,-72,-64,1
1630598,107346,Cash loans,62022.15,1800000,1971072,NA,1800000,FRIDAY,15,Y,1,NA,NA,NA,XNA,Refused,-200,Cash through the bank,HC,Unaccompanied,Repeater,XNA,Cash,x-sell,AP+ (Cash loan),50,XNA,48,low_normal,Cash X-Sell: low,NA,NA,NA,NA,NA,NA
1424425,402457,Consumer loans,5051.295,19098,17730,1935,19098,TUESDAY,12,Y,1,0.10716455169544412,NA,NA,XAP,Approved,-2920,Cash through the bank,XAP,Unaccompanied,New,Mobile,POS,XNA,Country-wide,25,Connectivity,4,low_normal,POS mobile with interest,365243,-2889,-2799,-2799,-2782,1
1232579,308134,Cash loans,34547.625,486000,514867.5,NA,486000,SATURDAY,10,Y,1,NA,NA,NA,XNA,Approved,-558,Cash through the bank,XAP,NA,Repeater,XNA,Cash,x-sell,Credit and cash offices,-1,XNA,18,low_normal,Cash X-Sell: low,365243,-528,-18,-48,-46,1
1758212,255792,Cash loans,NA,0,0,NA,NA,THURSDAY,14,Y,1,NA,NA,NA,XNA,Canceled,-249,XNA,XAP,NA,Repeater,XNA,XNA,XNA,Credit and cash offices,-1,XNA,NA,XNA,Cash,NA,NA,NA,NA,NA,NA
1440450,332154,Consumer loans,4467.78,44955,40459.5,4495.5,44955,MONDAY,14,Y,1,0.1089090909090909,NA,NA,XAP,Approved,-1495,Cash through the bank,XAP,Unaccompanied,New,Consumer Electronics,POS,XNA,Regional / Local,907,Consumer electronics,12,middle,POS household with interest,365243,-1464,-1134,-1374,-1370,0
1776802,242909,Cash loans,NA,0,0,NA,NA,WEDNESDAY,15,Y,1,NA,NA,NA,XNA,Canceled,-173,XNA,XAP,NA,Repeater,XNA,XNA,XNA,Credit and cash offices,-1,XNA,NA,XNA,Cash,NA,NA,NA,NA,NA,NA
2781091,115115,Consumer loans,NA,26955,26955,0,26955,TUESDAY,10,Y,1,0,NA,NA,XAP,Unused offer,-1269,Cash through the bank,CLIENT,NA,Refreshed,Mobile,XNA,XNA,Country-wide,19,Connectivity,NA,XNA,POS mobile with interest,NA,NA,NA,NA,NA,NA
2026239,305734,Cash loans,23478.345,607500,727785,NA,607500,SUNDAY,8,Y,1,NA,NA,NA,XNA,Canceled,-412,XNA,XAP,Family,Repeater,XNA,Cash,x-sell,Contact center,-1,XNA,60,low_normal,Cash X-Sell: low,NA,NA,NA,NA,NA,NA
2723816,381652,Revolving loans,9000,180000,180000,NA,180000,SATURDAY,20,Y,1,NA,NA,NA,XAP,Refused,-741,XNA,SCO,NA,Repeater,XNA,Cards,walk-in,AP+ (Cash loan),10,XNA,0,XNA,Card Street,NA,NA,NA,NA,NA,NA
1367654,214245,Cash loans,49375.035,810000,879498,NA,810000,FRIDAY,13,Y,1,NA,NA,NA,XNA,Approved,-651,Cash through the bank,XAP,Unaccompanied,Repeater,XNA,Cash,x-sell,Credit and cash offices,-1,XNA,30,middle,Cash X-Sell: middle,365243,-621,249,365243,365243,1
1481339,330240,Consumer loans,4468.455,24930,21915,4050,24930,THURSDAY,16,Y,1,0.16987553174728215,NA,NA,XAP,Approved,-2001,Cash through the bank,XAP,NA,Repeater,Mobile,POS,XNA,Country-wide,64,Connectivity,6,high,POS mobile with interest,365243,-1966,-1816,-1846,-1844,0
1014149,394637,Cash loans,NA,0,0,NA,0,MONDAY,18,Y,1,NA,NA,NA,XNA,Unused offer,-1500,Cash through the bank,CLIENT,Unaccompanied,Repeater,XNA,XNA,XNA,Credit and cash offices,0,XNA,NA,XNA,Cash,NA,NA,NA,NA,NA,NA
2021918,285738,Consumer loans,NA,67770,67770,0,67770,FRIDAY,14,Y,1,0,NA,NA,XAP,Unused offer,-1672,Cash through the bank,CLIENT,Children,Repeater,Consumer Electronics,XNA,XNA,Stone,1685,Consumer electronics,NA,XNA,POS household with interest,NA,NA,NA,NA,NA,NA
1585373,386438,Consumer loans,14449.365,220500,220500,0,220500,SUNDAY,11,Y,1,0,NA,NA,XAP,Approved,-628,Cash through the bank,XAP,NA,New,Clothing and Accessories,POS,XNA,Stone,60,Clothing,18,low_normal,POS industry with interest,365243,-596,-86,-206,-201,0
2178954,333825,Consumer loans,2173.95,17091,17050.5,1575,17091,SATURDAY,8,Y,1,0.09209514814733465,NA,NA,XAP,Approved,-2224,Cash through the bank,XAP,Unaccompanied,Repeater,Consumer Electronics,POS,XNA,Country-wide,1500,Consumer electronics,12,high,POS household with interest,365243,-2193,-1863,-1863,-1859,0
1748076,135125,Consumer loans,7739.64,67095,66321,6750,67095,SATURDAY,9,Y,1,0.1006057620172659,NA,NA,XAP,Approved,-2516,XNA,XAP,Family,Repeater,Mobile,POS,XNA,Country-wide,5,Connectivity,12,low_normal,POS mobile with interest,365243,-2485,-2155,-2185,-2179,1
1637915,451274,Cash loans,NA,0,0,NA,NA,WEDNESDAY,19,Y,1,NA,NA,NA,XNA,Canceled,-265,XNA,XAP,NA,Repeater,XNA,XNA,XNA,Contact center,-1,XNA,NA,XNA,Cash,NA,NA,NA,NA,NA,NA
1780077,448444,Consumer loans,4505.445,48834,43947,4887,48834,TUESDAY,12,Y,1,0.10898937774352442,NA,NA,XAP,Approved,-674,XNA,XAP,NA,New,Computers,POS,XNA,Stone,130,Consumer electronics,12,middle,POS household with interest,365243,-642,-312,-492,-475,0
1629417,273002,Cash loans,29126.115,337500,368685,NA,337500,THURSDAY,10,Y,1,NA,NA,NA,XNA,Refused,-1288,Cash through the bank,HC,Unaccompanied,Repeater,XNA,Cash,walk-in,AP+ (Cash loan),1,XNA,24,high,Cash Street: high,NA,NA,NA,NA,NA,NA
1090434,280068,Consumer loans,6137.91,54040.5,54040.5,0,54040.5,SUNDAY,15,Y,1,0,NA,NA,XAP,Refused,-584,Cash through the bank,HC,NA,Repeater,Mobile,POS,XNA,Country-wide,15,Connectivity,10,low_normal,POS mobile without interest,NA,NA,NA,NA,NA,NA
1711315,268199,Cash loans,6536.34,45000,55075.5,NA,45000,TUESDAY,16,Y,1,NA,NA,NA,Repairs,Approved,-389,XNA,XAP,NA,Repeater,XNA,Cash,walk-in,Contact center,-1,Furniture,12,high,Cash Street: high,365243,-359,-29,-29,-27,1
1566668,163279,Cash loans,NA,0,0,NA,NA,TUESDAY,10,Y,1,NA,NA,NA,XNA,Canceled,-340,XNA,XAP,NA,Repeater,XNA,XNA,XNA,Credit and cash offices,-1,XNA,NA,XNA,Cash,NA,NA,NA,NA,NA,NA
